rainfall,year,month,country
382.425,2008,7,COL
345.305,2008,8,COL
249.136,2008,9,COL
249.352,2008,10,COL
312.869,2008,11,COL
162.693,2008,12,COL
163.402,2009,1,COL
143.194,2009,2,COL
265.574,2009,3,COL
189.386,2009,4,COL
255.525,2009,5,COL
297.061,2009,6,COL
207.249,2009,7,COL
265.792,2009,8,COL
151.475,2009,9,COL
255.591,2009,10,COL
144.335,2009,11,COL
118.596,2009,12,COL
45.4006,2010,1,COL
89.7351,2010,2,COL
161.378,2010,3,COL
327.728,2010,4,COL
359.239,2010,5,COL
367.621,2010,6,COL
380.063,2010,7,COL
222.503,2010,8,COL
280.54,2010,9,COL
246.472,2010,10,COL
375.281,2010,11,COL
261.668,2010,12,COL
124.76,2011,1,COL
174.187,2011,2,COL
204.542,2011,3,COL
418.318,2011,4,COL
389.232,2011,5,COL
342.108,2011,6,COL
306.158,2011,7,COL
210.869,2011,8,COL
278.991,2011,9,COL
270.26,2011,10,COL
319.737,2011,11,COL
239.535,2011,12,COL
139.684,2012,1,COL
108.976,2012,2,COL
199.521,2012,3,COL
277.141,2012,4,COL
236.268,2012,5,COL
179.003,2012,6,COL
232.804,2012,7,COL
185.661,2012,8,COL
169.714,2012,9,COL
249.716,2012,10,COL
166.472,2012,11,COL
197.758,2012,12,COL
64.4901,2013,1,COL
172.02,2013,2,COL
137.485,2013,3,COL
183.056,2013,4,COL
367.192,2013,5,COL
232.212,2013,6,COL
153.626,2013,7,COL
302.247,2013,8,COL
208.206,2013,9,COL
191.849,2013,10,COL
204.808,2013,11,COL
132.603,2013,12,COL
101.263,2014,1,COL
124.893,2014,2,COL
163.249,2014,3,COL
196.952,2014,4,COL
266.601,2014,5,COL
208.37,2014,6,COL
189.856,2014,7,COL
225.373,2014,8,COL
190.831,2014,9,COL
246.692,2014,10,COL
222.983,2014,11,COL
177.859,2014,12,COL
121.265,2015,1,COL
106.23,2015,2,COL
250.665,2015,3,COL
227.028,2015,4,COL
185.557,2015,5,COL
230.521,2015,6,COL
243.036,2015,7,COL
178.718,2015,8,COL
133.138,2015,9,COL
160.918,2015,10,COL
176.606,2015,11,COL
72.9596,2015,12,COL
82.9881,2016,1,COL
73.5669,2016,2,COL
181.854,2016,3,COL
293.124,2016,4,COL
256.627,2016,5,COL
180.777,2016,6,COL
256.253,2016,7,COL
225.063,2016,8,COL
233.826,2016,9,COL
234.979,2016,10,COL
124.15,2016,11,COL
134.379,2016,12,COL
133.73,1991,1,COD
119.89,1991,2,COD
173.308,1991,3,COD
140.971,1991,4,COD
115.047,1991,5,COD
56.4357,1991,6,COD
66.4634,1991,7,COD
102.01,1991,8,COD
93.9333,1991,9,COD
183.45,1991,10,COD
161.608,1991,11,COD
115.97,1991,12,COD
111.314,1992,1,COD
110.766,1992,2,COD
112.465,1992,3,COD
142.487,1992,4,COD
146.822,1992,5,COD
70.9799,1992,6,COD
46.6034,1992,7,COD
60.0476,1992,8,COD
135.765,1992,9,COD
161.979,1992,10,COD
169.496,1992,11,COD
126.662,1992,12,COD
154.826,1993,1,COD
115.277,1993,2,COD
167.51,1993,3,COD
141.671,1993,4,COD
111.769,1993,5,COD
78.4612,1993,6,COD
53.8772,1993,7,COD
74.4452,1993,8,COD
84.3206,1993,9,COD
107.625,1993,10,COD
174.138,1993,11,COD
147.451,1993,12,COD
150.131,1994,1,COD
89.6311,1994,2,COD
106.852,1994,3,COD
144.022,1994,4,COD
105.045,1994,5,COD
55.7598,1994,6,COD
49.9543,1994,7,COD
88.6438,1994,8,COD
77.1595,1994,9,COD
165.087,1994,10,COD
192.842,1994,11,COD
161.554,1994,12,COD
112.339,1995,1,COD
96.9483,1995,2,COD
135.895,1995,3,COD
154.266,1995,4,COD
121.839,1995,5,COD
66.9752,1995,6,COD
47.038,1995,7,COD
63.2002,1995,8,COD
124.832,1995,9,COD
190.684,1995,10,COD
159.886,1995,11,COD
172.701,1995,12,COD
121.822,1996,1,COD
102.719,1996,2,COD
203.298,1996,3,COD
125.886,1996,4,COD
97.457,1996,5,COD
59.839,1996,6,COD
45.0158,1996,7,COD
73.9392,1996,8,COD
108.152,1996,9,COD
165.306,1996,10,COD
163.121,1996,11,COD
115.164,1996,12,COD
126.317,1997,1,COD
77.6637,1997,2,COD
167.602,1997,3,COD
203.636,1997,4,COD
92.0212,1997,5,COD
59.4735,1997,6,COD
58.1536,1997,7,COD
70.9374,1997,8,COD
120.498,1997,9,COD
215.145,1997,10,COD
162.815,1997,11,COD
199.796,1997,12,COD
160.765,1998,1,COD
91.0743,1998,2,COD
148.792,1998,3,COD
137.602,1998,4,COD
90.6214,1998,5,COD
61.0706,1998,6,COD
61.7452,1998,7,COD
86.4283,1998,8,COD
147.383,1998,9,COD
142.613,1998,10,COD
145.378,1998,11,COD
121.884,1998,12,COD
126.028,1999,1,COD
85.3722,1999,2,COD
165.135,1999,3,COD
135.513,1999,4,COD
103.162,1999,5,COD
51.4107,1999,6,COD
59.1207,1999,7,COD
144.684,1999,8,COD
110.534,1999,9,COD
163.47,1999,10,COD
202.082,1999,11,COD
148.201,1999,12,COD
103.244,2000,1,COD
106.54,2000,2,COD
134.096,2000,3,COD
127.264,2000,4,COD
135.978,2000,5,COD
64.7913,2000,6,COD
56.4917,2000,7,COD
89.021,2000,8,COD
116.59,2000,9,COD
160.43,2000,10,COD
180.643,2000,11,COD
151.517,2000,12,COD
162.01,2001,1,COD
95.2781,2001,2,COD
153.677,2001,3,COD
128.908,2001,4,COD
91.5717,2001,5,COD
57.3146,2001,6,COD
84.5215,2001,7,COD
72.4331,2001,8,COD
105.343,2001,9,COD
159.613,2001,10,COD
143.171,2001,11,COD
135.395,2001,12,COD
186.301,2002,1,COD
128.658,2002,2,COD
174.752,2002,3,COD
131.524,2002,4,COD
107.873,2002,5,COD
45.7047,2002,6,COD
54.3129,2002,7,COD
86.9933,2002,8,COD
131.642,2002,9,COD
193.688,2002,10,COD
186.252,2002,11,COD
185.88,2002,12,COD
134.484,2003,1,COD
111.146,2003,2,COD
150.223,2003,3,COD
128.355,2003,4,COD
96.6233,2003,5,COD
53.5012,2003,6,COD
54.6421,2003,7,COD
87.6263,2003,8,COD
124.17,2003,9,COD
172.698,2003,10,COD
151.312,2003,11,COD
128.588,2003,12,COD
122.269,2004,1,COD
89.1753,2004,2,COD
123.23,2004,3,COD
138.524,2004,4,COD
63.876,2004,5,COD
61.9093,2004,6,COD
55.3461,2004,7,COD
94.7151,2004,8,COD
126.272,2004,9,COD
146.717,2004,10,COD
143.577,2004,11,COD
159.024,2004,12,COD
137.217,2005,1,COD
92.5993,2005,2,COD
163.25,2005,3,COD
131.195,2005,4,COD
97.1,2005,5,COD
46.933,2005,6,COD
46.6737,2005,7,COD
80.3207,2005,8,COD
136.169,2005,9,COD
142.123,2005,10,COD
130.644,2005,11,COD
140.416,2005,12,COD
106.083,2006,1,COD
140.054,2006,2,COD
172.887,2006,3,COD
155.453,2006,4,COD
121.25,2006,5,COD
57.2902,2006,6,COD
66.7317,2006,7,COD
94.4449,2006,8,COD
136.553,2006,9,COD
196.632,2006,10,COD
234.816,2006,11,COD
142.18,2006,12,COD
103.006,2007,1,COD
81.3794,2007,2,COD
154.051,2007,3,COD
145.247,2007,4,COD
86.5992,2007,5,COD
70.2482,2007,6,COD
104.002,2007,7,COD
103.041,2007,8,COD
128.372,2007,9,COD
172.828,2007,10,COD
200.658,2007,11,COD
163.145,2007,12,COD
166.006,2008,1,COD
104.422,2008,2,COD
166.244,2008,3,COD
145.61,2008,4,COD
109.25,2008,5,COD
66.8011,2008,6,COD
70.334,2008,7,COD
89.4226,2008,8,COD
136.097,2008,9,COD
149.052,2008,10,COD
144.534,2008,11,COD
141.547,2008,12,COD
108.606,2009,1,COD
141.761,2009,2,COD
155.077,2009,3,COD
171.959,2009,4,COD
109.383,2009,5,COD
72.6435,2009,6,COD
62.2526,2009,7,COD
90.859,2009,8,COD
112.347,2009,9,COD
161.503,2009,10,COD
168.694,2009,11,COD
177.157,2009,12,COD
90.6279,2010,1,COD
157.371,2010,2,COD
190.688,2010,3,COD
137.225,2010,4,COD
118.387,2010,5,COD
72.7412,2010,6,COD
68.2983,2010,7,COD
65.8337,2010,8,COD
116.602,2010,9,COD
164.835,2010,10,COD
157.355,2010,11,COD
137.974,2010,12,COD
114.678,2011,1,COD
111.728,2011,2,COD
160.301,2011,3,COD
148.87,2011,4,COD
102.23,2011,5,COD
53.3154,2011,6,COD
70.4274,2011,7,COD
89.1067,2011,8,COD
167.522,2011,9,COD
172.053,2011,10,COD
193.169,2011,11,COD
149.648,2011,12,COD
76.5066,2012,1,COD
118.005,2012,2,COD
171.946,2012,3,COD
136.926,2012,4,COD
115.489,2012,5,COD
70.9336,2012,6,COD
62.0287,2012,7,COD
92.7075,2012,8,COD
113.997,2012,9,COD
163.655,2012,10,COD
184.67,2012,11,COD
171.201,2012,12,COD
131.489,2013,1,COD
115.403,2013,2,COD
172.895,2013,3,COD
155.223,2013,4,COD
100.59,2013,5,COD
53.2359,2013,6,COD
60.831,2013,7,COD
83.1251,2013,8,COD
129.525,2013,9,COD
166.346,2013,10,COD
201.256,2013,11,COD
164.43,2013,12,COD
120.374,2014,1,COD
124.869,2014,2,COD
163.515,2014,3,COD
143.205,2014,4,COD
110.556,2014,5,COD
53.622,2014,6,COD
60.2072,2014,7,COD
87.9299,2014,8,COD
115.584,2014,9,COD
172.675,2014,10,COD
173.272,2014,11,COD
145.517,2014,12,COD
122.272,2015,1,COD
128.644,2015,2,COD
181.687,2015,3,COD
145.19,2015,4,COD
115.347,2015,5,COD
53.9302,2015,6,COD
53.0929,2015,7,COD
74.0691,2015,8,COD
127.53,2015,9,COD
156.987,2015,10,COD
193.062,2015,11,COD
149.897,2015,12,COD
131.787,2016,1,COD
125.974,2016,2,COD
169.015,2016,3,COD
177.439,2016,4,COD
108.859,2016,5,COD
63.1756,2016,6,COD
66.7005,2016,7,COD
88.5452,2016,8,COD
127.134,2016,9,COD
158.837,2016,10,COD
163.644,2016,11,COD
157.16,2016,12,COD
11.7904,1991,1,ETH
22.3855,1991,2,ETH
63.5061,1991,3,ETH
63.8239,1991,4,ETH
86.6699,1991,5,ETH
72.4847,1991,6,ETH
135.871,1991,7,ETH
124.138,1991,8,ETH
91.7425,1991,9,ETH
37.3334,1991,10,ETH
10.3695,1991,11,ETH
17.42,1991,12,ETH
19.1296,1992,1,ETH
15.7751,1992,2,ETH
20.4513,1992,3,ETH
63.6122,1992,4,ETH
73.5028,1992,5,ETH
62.6839,1992,6,ETH
101.655,1992,7,ETH
140.896,1992,8,ETH
96.026,1992,9,ETH
84.6037,1992,10,ETH
47.0587,1992,11,ETH
22.1826,1992,12,ETH
21.8892,1993,1,ETH
28.9759,1993,2,ETH
20.9853,1993,3,ETH
127.918,1993,4,ETH
127.748,1993,5,ETH
79.6071,1993,6,ETH
114.875,1993,7,ETH
136.147,1993,8,ETH
80.2908,1993,9,ETH
81.7678,1993,10,ETH
9.00837,1993,11,ETH
3.74071,1993,12,ETH
2.38865,1994,1,ETH
2.25701,1994,2,ETH
22.1823,1994,3,ETH
68.1729,1994,4,ETH
92.9358,1994,5,ETH
89.2994,1994,6,ETH
150.706,1994,7,ETH
183.382,1994,8,ETH
96.6629,1994,9,ETH
44.0393,1994,10,ETH
58.4175,1994,11,ETH
5.63755,1994,12,ETH
0.85005,1995,1,ETH
13.9942,1995,2,ETH
47.782,1995,3,ETH
98.8574,1995,4,ETH
79.8546,1995,5,ETH
56.2036,1995,6,ETH
122.34,1995,7,ETH
134.452,1995,8,ETH
77.675,1995,9,ETH
44.5976,1995,10,ETH
13.6406,1995,11,ETH
22.4123,1995,12,ETH
16.8771,1996,1,ETH
8.04536,1996,2,ETH
79.1423,1996,3,ETH
98.0933,1996,4,ETH
139.151,1996,5,ETH
100.028,1996,6,ETH
122.399,1996,7,ETH
126.791,1996,8,ETH
79.5868,1996,9,ETH
29.3955,1996,10,ETH
33.5741,1996,11,ETH
5.8816,1996,12,ETH
13.6142,1997,1,ETH
1.03472,1997,2,ETH
40.7402,1997,3,ETH
102.433,1997,4,ETH
74.2697,1997,5,ETH
91.3913,1997,6,ETH
114.885,1997,7,ETH
107.085,1997,8,ETH
61.1459,1997,9,ETH
149.447,1997,10,ETH
83.7367,1997,11,ETH
19.8581,1997,12,ETH
33.1015,1998,1,ETH
15.0346,1998,2,ETH
31.9248,1998,3,ETH
58.255,1998,4,ETH
117.516,1998,5,ETH
68.5114,1998,6,ETH
140.558,1998,7,ETH
167.616,1998,8,ETH
92.3118,1998,9,ETH
108.233,1998,10,ETH
14.9427,1998,11,ETH
1.37795,1998,12,ETH
8.24803,1999,1,ETH
3.66574,1999,2,ETH
44.3554,1999,3,ETH
38.1118,1999,4,ETH
75.5294,1999,5,ETH
53.1031,1999,6,ETH
111.303,1999,7,ETH
145.701,1999,8,ETH
100.307,1999,9,ETH
120.839,1999,10,ETH
12.9978,1999,11,ETH
6.20388,1999,12,ETH
2.26901,2000,1,ETH
0.49845,2000,2,ETH
10.59,2000,3,ETH
81.1774,2000,4,ETH
130.523,2000,5,ETH
79.746,2000,6,ETH
164.206,2000,7,ETH
149.718,2000,8,ETH
116.498,2000,9,ETH
63.866,2000,10,ETH
51.1347,2000,11,ETH
16.7958,2000,12,ETH
12.3076,2001,1,ETH
4.4416,2001,2,ETH
65.1514,2001,3,ETH
40.8506,2001,4,ETH
46.3422,2001,5,ETH
84.4669,2001,6,ETH
159.441,2001,7,ETH
148.938,2001,8,ETH
81.8167,2001,9,ETH
69.2379,2001,10,ETH
33.3886,2001,11,ETH
10.0246,2001,12,ETH
21.3356,2002,1,ETH
11.3672,2002,2,ETH
14.8608,2002,3,ETH
72.5734,2002,4,ETH
65.1266,2002,5,ETH
54.7812,2002,6,ETH
112.317,2002,7,ETH
118.721,2002,8,ETH
61.9945,2002,9,ETH
84.0782,2002,10,ETH
21.889,2002,11,ETH
31.7752,2002,12,ETH
8.11702,2003,1,ETH
11.096,2003,2,ETH
30.1693,2003,3,ETH
82.8489,2003,4,ETH
31.8225,2003,5,ETH
103.541,2003,6,ETH
138.615,2003,7,ETH
121.267,2003,8,ETH
109.05,2003,9,ETH
46.1923,2003,10,ETH
13.3834,2003,11,ETH
23.7186,2003,12,ETH
19.1215,2004,1,ETH
11.8664,2004,2,ETH
22.922,2004,3,ETH
101.115,2004,4,ETH
50.5853,2004,5,ETH
63.2117,2004,6,ETH
116.864,2004,7,ETH
123.609,2004,8,ETH
84.4586,2004,9,ETH
151.979,2004,10,ETH
35.9666,2004,11,ETH
12.3934,2004,12,ETH
15.6434,2005,1,ETH
12.2268,2005,2,ETH
58.3309,2005,3,ETH
82.0221,2005,4,ETH
100.251,2005,5,ETH
79.5135,2005,6,ETH
143.793,2005,7,ETH
158.41,2005,8,ETH
97.8008,2005,9,ETH
52.7352,2005,10,ETH
22.5161,2005,11,ETH
1.14103,2005,12,ETH
4.46865,2006,1,ETH
8.83681,2006,2,ETH
56.7272,2006,3,ETH
74.8233,2006,4,ETH
89.0625,2006,5,ETH
62.9563,2006,6,ETH
156.99,2006,7,ETH
144.498,2006,8,ETH
118.966,2006,9,ETH
86.7343,2006,10,ETH
25.3234,2006,11,ETH
33.7471,2006,12,ETH
13.7465,2007,1,ETH
14.4208,2007,2,ETH
33.614,2007,3,ETH
69.3214,2007,4,ETH
93.3672,2007,5,ETH
91.2978,2007,6,ETH
157.72,2007,7,ETH
141.267,2007,8,ETH
106.996,2007,9,ETH
89.7101,2007,10,ETH
17.6995,2007,11,ETH
2.58385,2007,12,ETH
8.9414,2008,1,ETH
4.24405,2008,2,ETH
12.9991,2008,3,ETH
57.5267,2008,4,ETH
150.793,2008,5,ETH
83.3135,2008,6,ETH
132.398,2008,7,ETH
140.312,2008,8,ETH
80.4584,2008,9,ETH
85.7889,2008,10,ETH
61.1245,2008,11,ETH
9.78219,2008,12,ETH
19.3869,2009,1,ETH
15.1666,2009,2,ETH
22.1101,2009,3,ETH
47.7874,2009,4,ETH
60.2619,2009,5,ETH
72.3055,2009,6,ETH
132.124,2009,7,ETH
152.484,2009,8,ETH
69.9722,2009,9,ETH
95.7992,2009,10,ETH
29.5932,2009,11,ETH
16.1605,2009,12,ETH
8.854,2010,1,ETH
41.1175,2010,2,ETH
48.2892,2010,3,ETH
75.6926,2010,4,ETH
84.0975,2010,5,ETH
81.0442,2010,6,ETH
127.877,2010,7,ETH
149.218,2010,8,ETH
75.9778,2010,9,ETH
85.1058,2010,10,ETH
38.889,2010,11,ETH
25.3842,2010,12,ETH
11.4171,2011,1,ETH
3.55553,2011,2,ETH
29.4299,2011,3,ETH
103.117,2011,4,ETH
113.514,2011,5,ETH
72.0473,2011,6,ETH
104.357,2011,7,ETH
142.182,2011,8,ETH
124.664,2011,9,ETH
23.7617,2011,10,ETH
47.5038,2011,11,ETH
23.9683,2011,12,ETH
11.6716,2012,1,ETH
18.8946,2012,2,ETH
35.2471,2012,3,ETH
104.964,2012,4,ETH
92.3048,2012,5,ETH
68.4615,2012,6,ETH
151.486,2012,7,ETH
148.335,2012,8,ETH
103.658,2012,9,ETH
69.7512,2012,10,ETH
31.6357,2012,11,ETH
16.1895,2012,12,ETH
14.129,2013,1,ETH
5.23156,2013,2,ETH
59.8015,2013,3,ETH
71.5928,2013,4,ETH
194.38,2013,5,ETH
76.1626,2013,6,ETH
112.563,2013,7,ETH
164.097,2013,8,ETH
70.4312,2013,9,ETH
134.954,2013,10,ETH
58.9113,2013,11,ETH
1.9579,2013,12,ETH
5.3828,2014,1,ETH
26.5242,2014,2,ETH
47.1488,2014,3,ETH
109.016,2014,4,ETH
117.512,2014,5,ETH
36.2087,2014,6,ETH
136.738,2014,7,ETH
152.909,2014,8,ETH
109.962,2014,9,ETH
150.472,2014,10,ETH
19.6398,2014,11,ETH
13.0484,2014,12,ETH
1.41677,2015,1,ETH
3.61123,2015,2,ETH
28.0168,2015,3,ETH
41.1128,2015,4,ETH
138.3,2015,5,ETH
100.23,2015,6,ETH
108.773,2015,7,ETH
147.431,2015,8,ETH
95.9691,2015,9,ETH
81.9169,2015,10,ETH
39.4774,2015,11,ETH
16.6415,2015,12,ETH
13.9823,2016,1,ETH
9.75662,2016,2,ETH
24.9484,2016,3,ETH
159.079,2016,4,ETH
153.47,2016,5,ETH
69.3222,2016,6,ETH
142.517,2016,7,ETH
154.713,2016,8,ETH
88.5419,2016,9,ETH
47.1536,2016,10,ETH
34.5614,2016,11,ETH
25.2593,2016,12,ETH
9.81577,1991,1,GHA
39.2072,1991,2,GHA
67.8251,1991,3,GHA
134.44,1991,4,GHA
236.534,1991,5,GHA
131.095,1991,6,GHA
209.444,1991,7,GHA
185.994,1991,8,GHA
117.201,1991,9,GHA
132.079,1991,10,GHA
15.6202,1991,11,GHA
5.92138,1991,12,GHA
0.39923,1992,1,GHA
8.0007,1992,2,GHA
34.1668,1992,3,GHA
96.9357,1992,4,GHA
156.364,1992,5,GHA
141.241,1992,6,GHA
117.906,1992,7,GHA
75.0326,1992,8,GHA
167.116,1992,9,GHA
83.5156,1992,10,GHA
42.7371,1992,11,GHA
11.445,1992,12,GHA
2.41567,1993,1,GHA
25.5183,1993,2,GHA
60.9336,1993,3,GHA
100.273,1993,4,GHA
104.572,1993,5,GHA
173.913,1993,6,GHA
132.517,1993,7,GHA
139.158,1993,8,GHA
178.774,1993,9,GHA
102.377,1993,10,GHA
47.5743,1993,11,GHA
12.1858,1993,12,GHA
7.48651,1994,1,GHA
12.7003,1994,2,GHA
62.7771,1994,3,GHA
89.8862,1994,4,GHA
166.27,1994,5,GHA
133.844,1994,6,GHA
112.34,1994,7,GHA
123.712,1994,8,GHA
181.956,1994,9,GHA
190.156,1994,10,GHA
32.1407,1994,11,GHA
2.29906,1994,12,GHA
0.57606,1995,1,GHA
10.0025,1995,2,GHA
74.9596,1995,3,GHA
123.858,1995,4,GHA
150.983,1995,5,GHA
163.175,1995,6,GHA
143.741,1995,7,GHA
190.321,1995,8,GHA
143.3,1995,9,GHA
117.989,1995,10,GHA
30.475,1995,11,GHA
19.5424,1995,12,GHA
5.59157,1996,1,GHA
39.9516,1996,2,GHA
46.1328,1996,3,GHA
123.902,1996,4,GHA
174.726,1996,5,GHA
198.273,1996,6,GHA
144.341,1996,7,GHA
181.104,1996,8,GHA
135.738,1996,9,GHA
108.938,1996,10,GHA
17.6172,1996,11,GHA
15.7494,1996,12,GHA
10.7236,1997,1,GHA
6.7532,1997,2,GHA
76.0119,1997,3,GHA
146.611,1997,4,GHA
156.249,1997,5,GHA
243.271,1997,6,GHA
108.884,1997,7,GHA
95.4549,1997,8,GHA
144.057,1997,9,GHA
145.064,1997,10,GHA
40.1708,1997,11,GHA
19.2402,1997,12,GHA
13.8716,1998,1,GHA
26.7736,1998,2,GHA
21.8575,1998,3,GHA
114.599,1998,4,GHA
145.636,1998,5,GHA
136.137,1998,6,GHA
94.5089,1998,7,GHA
118.25,1998,8,GHA
140.256,1998,9,GHA
134.673,1998,10,GHA
28.185,1998,11,GHA
15.0283,1998,12,GHA
20.4932,1999,1,GHA
46.4317,1999,2,GHA
54.6898,1999,3,GHA
135.692,1999,4,GHA
108.842,1999,5,GHA
148.768,1999,6,GHA
190.796,1999,7,GHA
172.893,1999,8,GHA
194.171,1999,9,GHA
154.596,1999,10,GHA
56.9906,1999,11,GHA
3.96268,1999,12,GHA
17.0462,2000,1,GHA
6.62022,2000,2,GHA
62.7771,2000,3,GHA
121.136,2000,4,GHA
136.874,2000,5,GHA
170.003,2000,6,GHA
128.152,2000,7,GHA
137.334,2000,8,GHA
156.439,2000,9,GHA
92.6872,2000,10,GHA
20.6872,2000,11,GHA
3.47711,2000,12,GHA
10.7102,2001,1,GHA
9.34186,2001,2,GHA
29.4703,2001,3,GHA
150.366,2001,4,GHA
145.048,2001,5,GHA
157.41,2001,6,GHA
108.241,2001,7,GHA
125.867,2001,8,GHA
183.962,2001,9,GHA
65.917,2001,10,GHA
27.7815,2001,11,GHA
6.21769,2001,12,GHA
5.44968,2002,1,GHA
12.9127,2002,2,GHA
59.7172,2002,3,GHA
136.723,2002,4,GHA
139.352,2002,5,GHA
188.877,2002,6,GHA
201.696,2002,7,GHA
140.82,2002,8,GHA
112.965,2002,9,GHA
163.58,2002,10,GHA
27.1243,2002,11,GHA
2.84725,2002,12,GHA
13.626,2003,1,GHA
31.1146,2003,2,GHA
59.8929,2003,3,GHA
131.22,2003,4,GHA
147.954,2003,5,GHA
198.445,2003,6,GHA
115.063,2003,7,GHA
145.308,2003,8,GHA
167.399,2003,9,GHA
149.68,2003,10,GHA
56.7256,2003,11,GHA
12.2762,2003,12,GHA
23.4025,2004,1,GHA
28.0708,2004,2,GHA
52.2946,2004,3,GHA
101.566,2004,4,GHA
119.358,2004,5,GHA
105.98,2004,6,GHA
165.918,2004,7,GHA
141.195,2004,8,GHA
193.478,2004,9,GHA
140.125,2004,10,GHA
42.6374,2004,11,GHA
12.8162,2004,12,GHA
3.83863,2005,1,GHA
28.1535,2005,2,GHA
88.6312,2005,3,GHA
98.8488,2005,4,GHA
163.344,2005,5,GHA
139.985,2005,6,GHA
145.238,2005,7,GHA
89.0579,2005,8,GHA
154.467,2005,9,GHA
144.204,2005,10,GHA
38.5646,2005,11,GHA
15.0337,2005,12,GHA
4.49571,2006,1,GHA
27.9413,2006,2,GHA
60.4841,2006,3,GHA
69.2547,2006,4,GHA
188.216,2006,5,GHA
144.379,2006,6,GHA
116.995,2006,7,GHA
111.973,2006,8,GHA
189.702,2006,9,GHA
167.493,2006,10,GHA
21.9969,2006,11,GHA
4.28391,2006,12,GHA
0,2007,1,GHA
18.3793,2007,2,GHA
48.8579,2007,3,GHA
164.23,2007,4,GHA
133.431,2007,5,GHA
138.233,2007,6,GHA
172.906,2007,7,GHA
191.548,2007,8,GHA
211.024,2007,9,GHA
140.278,2007,10,GHA
60.7533,2007,11,GHA
16.2232,2007,12,GHA
3.00735,2008,1,GHA
15.0191,2008,2,GHA
94.939,2008,3,GHA
109.752,2008,4,GHA
159.322,2008,5,GHA
191.209,2008,6,GHA
193.373,2008,7,GHA
207.706,2008,8,GHA
164.164,2008,9,GHA
118.552,2008,10,GHA
44.3582,2008,11,GHA
25.2491,2008,12,GHA
2.76618,2009,1,GHA
32.9806,2009,2,GHA
79.8821,2009,3,GHA
121.469,2009,4,GHA
136.024,2009,5,GHA
198.952,2009,6,GHA
210.994,2009,7,GHA
144.406,2009,8,GHA
135.972,2009,9,GHA
118.936,2009,10,GHA
25.8438,2009,11,GHA
17.9998,2009,12,GHA
10.0246,2010,1,GHA
36.9286,2010,2,GHA
40.9427,2010,3,GHA
106.167,2010,4,GHA
106.811,2010,5,GHA
178.032,2010,6,GHA
130.247,2010,7,GHA
181.535,2010,8,GHA
226.388,2010,9,GHA
187.303,2010,10,GHA
52.9478,2010,11,GHA
16.4916,2010,12,GHA
8.57653,2011,1,GHA
41.3832,2011,2,GHA
42.5374,2011,3,GHA
73.8741,2011,4,GHA
113.651,2011,5,GHA
155.624,2011,6,GHA
191.979,2011,7,GHA
124.551,2011,8,GHA
171.927,2011,9,GHA
185.436,2011,10,GHA
17.1705,2011,11,GHA
3.35816,2011,12,GHA
15.4017,2012,1,GHA
41.471,2012,2,GHA
28.4668,2012,3,GHA
118.934,2012,4,GHA
156.693,2012,5,GHA
172.546,2012,6,GHA
146.564,2012,7,GHA
134.357,2012,8,GHA
168.818,2012,9,GHA
114.996,2012,10,GHA
52.1322,2012,11,GHA
54.4409,2012,12,GHA
10.0686,2013,1,GHA
4.7145,2013,2,GHA
71.0621,2013,3,GHA
124.54,2013,4,GHA
159.598,2013,5,GHA
115.903,2013,6,GHA
115.045,2013,7,GHA
98.8883,2013,8,GHA
154.129,2013,9,GHA
125.533,2013,10,GHA
74.9837,2013,11,GHA
15.8706,2013,12,GHA
21.7662,2014,1,GHA
33.6465,2014,2,GHA
86.2064,2014,3,GHA
108.13,2014,4,GHA
125.144,2014,5,GHA
174.044,2014,6,GHA
130.66,2014,7,GHA
125.326,2014,8,GHA
201.516,2014,9,GHA
108.44,2014,10,GHA
66.9832,2014,11,GHA
5.76585,2014,12,GHA
3.09064,2015,1,GHA
65.1661,2015,2,GHA
77.9612,2015,3,GHA
55.3537,2015,4,GHA
103.443,2015,5,GHA
127.096,2015,6,GHA
97.5205,2015,7,GHA
163.02,2015,8,GHA
105.311,2015,9,GHA
151.492,2015,10,GHA
39.3979,2015,11,GHA
1.57749,2015,12,GHA
2.7889,2016,1,GHA
8.74148,2016,2,GHA
98.2459,2016,3,GHA
89.6267,2016,4,GHA
176.968,2016,5,GHA
144.115,2016,6,GHA
148.178,2016,7,GHA
142.119,2016,8,GHA
216.714,2016,9,GHA
86.545,2016,10,GHA
43.3372,2016,11,GHA
20.8897,2016,12,GHA
3.62755,1991,1,GIN
6.44876,1991,2,GIN
22.1143,1991,3,GIN
48.9895,1991,4,GIN
104.848,1991,5,GIN
213.632,1991,6,GIN
327.402,1991,7,GIN
351.413,1991,8,GIN
228.741,1991,9,GIN
206.872,1991,10,GIN
13.9637,1991,11,GIN
6.01979,1991,12,GIN
4.37583,1992,1,GIN
10.0767,1992,2,GIN
11.9563,1992,3,GIN
51.919,1992,4,GIN
144.812,1992,5,GIN
223.874,1992,6,GIN
330.327,1992,7,GIN
340.336,1992,8,GIN
284.859,1992,9,GIN
142.894,1992,10,GIN
40.2251,1992,11,GIN
4.02995,1992,12,GIN
0.21038,1993,1,GIN
13.6108,1993,2,GIN
37.1371,1993,3,GIN
64.7518,1993,4,GIN
102.84,1993,5,GIN
212.233,1993,6,GIN
337.056,1993,7,GIN
290.66,1993,8,GIN
270.651,1993,9,GIN
160.264,1993,10,GIN
51.7807,1993,11,GIN
